,Town,Town Latitude,Town Longitude,VenueID,VenueName,score,category,catID,latitude,longitude
31,ANG MO KIO,1.3699718,103.8495876,4dfdda6d62846d918b98fc26,?????,0.0,Coffee Shops,4bf58dd8d48988d1e0931735,1.3680869515623264,103.85106124968841
32,ANG MO KIO,1.3699718,103.8495876,4f44af07e4b0f766d4792b3b,Qi Le Boneless Chicken Rice,0.0,Coffee Shops,4bf58dd8d48988d1e0931735,1.3692151453053114,103.847274184227
33,ANG MO KIO,1.3699718,103.8495876,4b149e47f964a52023a523e3,S11 Food House,5.8,Food Courts,4bf58dd8d48988d120951735,1.3715010797636291,103.8477834249041
34,ANG MO KIO,1.3699718,103.8495876,4b6a90a5f964a520c7d82be3,KOI Café,6.9,Bubble Tea Shops,52e81612bcbc57f1066b7a0c,1.3705692737242243,103.84723663330078
35,ANG MO KIO,1.3699718,103.8495876,4dd91f671838b8561d10cf3c,Bliss Restaurant,5.8,Restaurants,4bf58dd8d48988d1c4941735,1.3722226748404749,103.84931835206129
36,ANG MO KIO,1.3699718,103.8495876,4d3c0d2d457cb60c8450eca4,S11,6.0,Food Courts,4bf58dd8d48988d120951735,1.3692339154074389,103.84727954864502
37,ANG MO KIO,1.3699718,103.8495876,57c1601dcd104c5ec30ffb93,365 Fruit Juices & Smoothies at 51@AMK,0.0,Juice Bars,4bf58dd8d48988d112941735,1.3693030000000002,103.847163
38,ANG MO KIO,1.3699718,103.8495876,57662f0f498e7856b64833be,Collin's Grille . Bento,6.7,Modern European Restaurants,52e81612bcbc57f1066b79f9,1.3717133895413027,103.84752638869986
39,ANG MO KIO,1.3699718,103.8495876,4b83bd62f964a520c80e31e3,McDonald's/McCafe,6.0,Fast Food Restaurants,4bf58dd8d48988d16e941735,1.3694162689308471,103.84732994301716
40,ANG MO KIO,1.3699718,103.8495876,5799ecad498ec6d503ab8a53,Mr Teh Tarik,7.1,Halal Restaurants,52e81612bcbc57f1066b79ff,1.372167778377526,103.84560223678663
41,ANG MO KIO,1.3699718,103.8495876,4c13737877cea59381cbce60,KFC,5.6,Fast Food Restaurants,4bf58dd8d48988d16e941735,1.3708007093128862,103.84566449301208
42,ANG MO KIO,1.3699718,103.8495876,564ada52498e6d31c075ac57,Nine Fresh,0.0,Dessert Shops,4bf58dd8d48988d1d0941735,1.3698748257873905,103.8475224359528
43,ANG MO KIO,1.3699718,103.8495876,4d4e516aa8fba143cab6421a,Phoon Huat & Co (Pte) Ltd,6.8,Miscellaneous Shops,4bf58dd8d48988d1ff941735,1.3683177603071388,103.85163895414827
44,ANG MO KIO,1.3699718,103.8495876,4eca676261af9e1433206595,Food Park,5.7,Coffee Shops,4bf58dd8d48988d1e0931735,1.3655881004745112,103.8489832709382
45,ANG MO KIO,1.3699718,103.8495876,5131707de4b042482dd38580,???,0.0,Vegetarian / Vegan Restaurants,4bf58dd8d48988d1d3941735,1.368078,103.850998
46,ANG MO KIO,1.3699718,103.8495876,4cba15204c60a093251244ca,McDonald's / McCafé,6.6,Fast Food Restaurants,4bf58dd8d48988d16e941735,1.3724615165738063,103.84497980176037
47,ANG MO KIO,1.3699718,103.8495876,5285f3cd11d2b6a8411ecef4,Broadway Coffeeshop,6.0,Food Courts,4bf58dd8d48988d120951735,1.3730720409991226,103.8463934491032
48,ANG MO KIO,1.3699718,103.8495876,51e003b8498e7eb37f7b62dd,Xin Wang Hong Kong Café,4.8,Hong Kong Restaurants,52af3add3cf9994f4e043bf5,1.3730319985519517,103.84755228723446
49,ANG MO KIO,1.3699718,103.8495876,590daa482079555d2908b092,Ritz Apple & Strudel Pastry,0.0,Pastry Shops,5744ccdfe4b0c0459246b4e2,1.3691149,103.845436
50,BEDOK,1.3240113000000002,103.9301725,4bb9e4957421a593ea1dc340,Bedok Interchange Hawker Centre,7.6,Food Courts,4bf58dd8d48988d120951735,1.3246779436814102,103.93038756355452
51,BEDOK,1.3240113000000002,103.9301725,52a0871a498ee4092c751d7e,Din Tai Fung ???,7.6,Dumpling Restaurants,4bf58dd8d48988d108941735,1.32447510446232,103.93016435104514
52,BEDOK,1.3240113000000002,103.9301725,529eca10498e761f66913b26,Wingstop,7.0,Wings Joints,4bf58dd8d48988d14c941735,1.3244617725907446,103.9301609261768
53,BEDOK,1.3240113000000002,103.9301725,52a3e34c11d251e436771f96,Itacho Sushi,6.1,Sushi Restaurants,4bf58dd8d48988d1d2941735,1.3245003998645737,103.93017580683279
54,BEDOK,1.3240113000000002,103.9301725,529f039311d21d2add22037e,Hot Tomato,6.2,Cafés,4bf58dd8d48988d16d941735,1.3244610647766106,103.93016209693803
55,BEDOK,1.3240113000000002,103.9301725,529f16f4498e761f69bb1f26,Starbucks,7.0,Coffee Shops,4bf58dd8d48988d1e0931735,1.32476,103.929644
56,BEDOK,1.3240113000000002,103.9301725,56c3fb1fcd1030395da91a8f,????? Tastes of Taiwan,0.0,Chinese Restaurants,4bf58dd8d48988d145941735,1.324215,103.92976
57,BEDOK,1.3240113000000002,103.9301725,5788ae10498e2228c80b3eaf,Maki-San,6.9,Sushi Restaurants,4bf58dd8d48988d1d2941735,1.324524587892258,103.93016763603228
58,BEDOK,1.3240113000000002,103.9301725,52aedf7b11d21901942ba969,MOS Burger,7.2,Burger Joints,4bf58dd8d48988d16c941735,1.324808,103.929638
59,BEDOK,1.3240113000000002,103.9301725,52a2e5c5498ed0e566582873,Canton Paradise ?????,6.2,Hong Kong Restaurants,52af3add3cf9994f4e043bf5,1.324479065729315,103.93017879373528
60,BEDOK,1.3240113000000002,103.9301725,529dde24498ecb63be0e6423,Yoshinoya,6.2,Japanese Restaurants,4bf58dd8d48988d111941735,1.3244703611299191,103.93017123172821
61,BEDOK,1.3240113000000002,103.9301725,52aebc0511d22f1dd886ffdb,Subway,6.6,Sandwich Places,4bf58dd8d48988d1c5941735,1.3249526793032655,103.9301953896344
62,BEDOK,1.3240113000000002,103.9301725,5c1393fc666116002ce5d3eb,Sanook,0.0,Thai Restaurants,4bf58dd8d48988d149941735,1.32463,103.929789
63,BEDOK,1.3240113000000002,103.9301725,529d67e9498e7cc1c852e4c1,McDonald's,7.2,Fast Food Restaurants,4bf58dd8d48988d16e941735,1.3241860346287102,103.92938851709488
64,BEDOK,1.3240113000000002,103.9301725,599f9b195ba04662fa7b1809,So Ramen ?,0.0,Ramen Restaurants,55a59bace4b013909087cb24,1.3245982209588631,103.93012886235779
65,BEDOK,1.3240113000000002,103.9301725,5673fe9b498e1a0ccb72cf0b,Encik Tan,5.9,Asian Restaurants,4bf58dd8d48988d142941735,1.3245059527286729,103.93017879611095
66,BEDOK,1.3240113000000002,103.9301725,5b8a00436e4650002c913d3d,Muyoo,0.0,Bubble Tea Shops,52e81612bcbc57f1066b7a0c,1.32492,103.930231
67,BEDOK,1.3240113000000002,103.9301725,57fce257498e2aee6f5a2c3a,Gourmet Heritage,5.3,Food Courts,4bf58dd8d48988d120951735,1.3253610329760062,103.92995873833875
68,BEDOK,1.3240113000000002,103.9301725,59716c296e46504a8bb78069,Hai Di Lao ???,7.2,Hotpot Restaurants,52af0bd33cf9994f4e043bdd,1.3241519272214233,103.92910606964071
69,BEDOK,1.3240113000000002,103.9301725,58c688a2d772f94d5d9fd700,Dough Culture,0.0,Snack Places,4bf58dd8d48988d1c7941735,1.324584,103.929837
70,BEDOK,1.3240113000000002,103.9301725,4ca1374a79d9b1f78cc6bd99,KFC,6.4,Fast Food Restaurants,4bf58dd8d48988d16e941735,1.3245167489061531,103.93158010523048
71,BEDOK,1.3240113000000002,103.9301725,52f5c5e911d2bcfe8022b770,BreadTalk,0.0,Bakeries,4bf58dd8d48988d16a941735,1.3245250508573232,103.93016662892087
72,BEDOK,1.3240113000000002,103.9301725,53a56590498ef405d8a19f19,Ya Kun Kaya Toast ??,7.8,Coffee Shops,4bf58dd8d48988d1e0931735,1.324095089765238,103.92919839182038
73,BEDOK,1.3240113000000002,103.9301725,5c26faabf1fdaf002c3ae4df,Thye Guan Fragrant Hotpot,0.0,Cafeterias,4bf58dd8d48988d128941735,1.325287,103.930033
74,BEDOK,1.3240113000000002,103.9301725,52a59b43498e2054d93fc78a,Swensen's,6.5,American Restaurants,4bf58dd8d48988d14e941735,1.3252364293473011,103.93009122821563
75,BEDOK,1.3240113000000002,103.9301725,5a671a428ad62e4e4673d4e9,Prima Deli,0.0,Bakeries,4bf58dd8d48988d16a941735,1.3244818,103.92937
76,BEDOK,1.3240113000000002,103.9301725,59d0ca5ea9e40206d9a620c9,Hai Tian Fragrant Hot Pot ??????,0.0,Szechuan Restaurants,52af3b773cf9994f4e043c03,1.325582,103.929767
77,BEDOK,1.3240113000000002,103.9301725,51475b89e4b021dae4ef9a74,NEW Rezki Restaurant,7.3,Indian Restaurants,4bf58dd8d48988d10f941735,1.3254398440724926,103.92892508331154
78,BEDOK,1.3240113000000002,103.9301725,5b2b51b58496ca002cce3cd4,texas chicken,0.0,Fried Chicken Joints,4d4ae6fc7a7b7dea34424761,1.325866,103.929708
79,BEDOK,1.3240113000000002,103.9301725,5a92722575dcb7486efecc57,Fat Bird ???,0.0,Chinese Restaurants,4bf58dd8d48988d145941735,1.3265513,103.93197
80,BEDOK,1.3240113000000002,103.9301725,5b136b273e70ff00247418d6,Ob Woon,0.0,Thai Restaurants,4bf58dd8d48988d149941735,1.3258914,103.92974
81,BEDOK,1.3240113000000002,103.9301725,5a37ac1fdd8442139c36af0d,Buddy Hoagies Cafe,0.0,Restaurants,4bf58dd8d48988d1c4941735,1.3263722592245075,103.93141100298952
82,BEDOK,1.3240113000000002,103.9301725,5aa3ae6797cf5a66a8e6d300,Hoshino Coffee,0.0,Japanese Restaurants,4bf58dd8d48988d111941735,1.324483,103.932547
83,BEDOK,1.3240113000000002,103.9301725,5a71a765fdb9a74997f63685,Burger King,0.0,Burger Joints,4bf58dd8d48988d16c941735,1.3269050384489067,103.93131817092123
84,BEDOK,1.3240113000000002,103.9301725,510fa391e4b0681bbfa1747d,?????? @ Chai Chee Ave,0.0,Coffee Shops,4bf58dd8d48988d1e0931735,1.324798,103.925924
85,BEDOK,1.3240113000000002,103.9301725,4d36d39c1931224bdce10ecb,BD 211 Food House,5.2,Coffee Shops,4bf58dd8d48988d1e0931735,1.3256733750260654,103.93230711418128
86,BEDOK,1.3240113000000002,103.9301725,5063dc78e4b02f3d6d8fb106,Jin Hock Seafood Restaurant,0.0,Seafood Restaurants,4bf58dd8d48988d1ce941735,1.3251590572737588,103.925651709212
87,BEDOK,1.3240113000000002,103.9301725,5bdd8db7f1fdaf002c6fbdae,??????,0.0,Coffee Shops,4bf58dd8d48988d1e0931735,1.3254556999999998,103.926094
88,BEDOK,1.3240113000000002,103.9301725,5b21ba460a464d0039cc9603,Heavenly Wang Cafe,0.0,Cafés,4bf58dd8d48988d16d941735,1.326877,103.931305
89,BEDOK,1.3240113000000002,103.9301725,50ebe571e4b0aaf3b73fdce4,Starbucks,7.5,Coffee Shops,4bf58dd8d48988d1e0931735,1.3245679190185344,103.93251777408432
90,BEDOK,1.3240113000000002,103.9301725,4bd12a04462cb7134fe9d907,Mr Teh Tarik Eating House,6.0,Coffee Shops,4bf58dd8d48988d1e0931735,1.326868817958625,103.93021241700814
91,BEDOK,1.3240113000000002,103.9301725,4c01ff9dfd082d7fe6dd0785,DJ Bakery,0.0,Bakeries,4bf58dd8d48988d16a941735,1.3265686498485234,103.93272456737348
92,BEDOK,1.3240113000000002,103.9301725,4c78993fdf08a1cd5433d85d,Blk 216 Bedok North Street 1 Hawker & Food Centre,7.6,Food Courts,4bf58dd8d48988d120951735,1.3269989614587994,103.93303136448313
93,BEDOK,1.3240113000000002,103.9301725,59297a290a464d4b293933ca,Arnold's Fried Chicken,7.3,Fried Chicken Joints,4d4ae6fc7a7b7dea34424761,1.3259099651418784,103.93369275199223
94,BEDOK,1.3240113000000002,103.9301725,5111dba2e4b0b4b884656aa0,37 Fishball Noodle  Mini Wok Noodle  Laksa,0.0,Noodle Houses,4bf58dd8d48988d1d1941735,1.325071,103.925942
95,BEDOK,1.3240113000000002,103.9301725,51b40111498e967c1c9d9985,Common Grill by Collins,7.5,Japanese Restaurants,4bf58dd8d48988d111941735,1.3266172430146344,103.93358463417769
96,BEDOK,1.3240113000000002,103.9301725,51864783498e725294719b58,Sri Bistari Bedok North Famous Ayam Penyet,7.1,Indonesian Restaurants,4deefc054765f83613cdba6f,1.3279979696963184,103.92996860330469
97,BEDOK,1.3240113000000002,103.9301725,4c832ccad92ea093d6455272,Bedok 418 Coffee Shop,6.3,Coffee Shops,4bf58dd8d48988d1e0931735,1.3291052749867214,103.92961653630093
98,BEDOK,1.3240113000000002,103.9301725,4d09858c8ea0a1432f18e173,Boon Keng Rd Fishhead Beehoon,8.0,Chinese Restaurants,4bf58dd8d48988d145941735,1.328993662082405,103.93082499075292
99,BEDOK,1.3240113000000002,103.9301725,547b0bf5498e3f5770006892,FATCAT Ice Cream Bar,7.7,Ice Cream Shops,4bf58dd8d48988d1c9941735,1.328218962974053,103.93093902975485
100,BISHAN,1.3510417,103.8499304,4ba0596cf964a520b96937e3,Din Tai Fung ???,6.8,Dumpling Restaurants,4bf58dd8d48988d108941735,1.3510056265907395,103.84824734059806
101,BISHAN,1.3510417,103.8499304,4ffad12345b019248d61216c,Bishan Cafeteria (Eating House),6.9,Food Courts,4bf58dd8d48988d120951735,1.350578802648245,103.8493360265258
102,BISHAN,1.3510417,103.8499304,4d51e753e02754810870afb6,Kimly Seafood ????,5.9,Seafood Restaurants,4bf58dd8d48988d1ce941735,1.3508512657968843,103.85055329207049
103,BISHAN,1.3510417,103.8499304,4b759250f964a5200b152ee3,Gourmet Express,6.4,Coffee Shops,4bf58dd8d48988d1e0931735,1.3508382324089925,103.85055809010241
104,BISHAN,1.3510417,103.8499304,4df1a40cb0fb807158ba9cc1,Food Junction,5.4,Food Courts,4bf58dd8d48988d120951735,1.3506789210152932,103.84884490370692
105,BISHAN,1.3510417,103.8499304,4cc5146b38aaa093badb1662,Pepper Lunch Express,0.0,Steakhouses,4bf58dd8d48988d1cc941735,1.350684651327624,103.84877465770828
106,BISHAN,1.3510417,103.8499304,4b1db7c9f964a520541424e3,Subway,5.2,Sandwich Places,4bf58dd8d48988d1c5941735,1.350312350503701,103.84828367993828
107,BISHAN,1.3510417,103.8499304,4bf0fbd36f8aa593ea6bc23c,Ajisen Ramen,4.9,Ramen Restaurants,55a59bace4b013909087cb24,1.3510868565605865,103.84825722969006
108,BISHAN,1.3510417,103.8499304,4c8dbd544e95236a203676ca,Swensen's,5.1,American Restaurants,4bf58dd8d48988d14e941735,1.350942219800176,103.84833064049648
109,BISHAN,1.3510417,103.8499304,4b1db580f964a520381424e3,Tori-Q,7.8,Japanese Restaurants,4bf58dd8d48988d111941735,1.3505487497061666,103.84865852730566
110,BISHAN,1.3510417,103.8499304,4b823fdaf964a52026ce30e3,Gourmet Food Court,0.0,Food Courts,4bf58dd8d48988d120951735,1.3506605721800724,103.85066848857485
111,BISHAN,1.3510417,103.8499304,4cf5e54deb096ea86aa3c248,Ming Ji Chicken Rice ???? (???),5.6,Chinese Restaurants,4bf58dd8d48988d145941735,1.3492342149868897,103.85006381015431
112,BISHAN,1.3510417,103.8499304,54017053498ed9078533b8cd,Dian Xiao Er ???,8.2,Chinese Restaurants,4bf58dd8d48988d145941735,1.3504260501179033,103.84898828266633
113,BISHAN,1.3510417,103.8499304,51610730e4b0878cf9675923,Prata Wala,6.5,Indian Restaurants,4bf58dd8d48988d10f941735,1.3510453841923875,103.8482771487451
114,BISHAN,1.3510417,103.8499304,4ec863cef9f43c0ee6d3be87,Four Leaves,0.0,Bakeries,4bf58dd8d48988d16a941735,1.3505046317685558,103.84871906522913
115,BISHAN,1.3510417,103.8499304,55c4a2dd498eba36fcba168a,Baek Doo San,0.0,Korean Restaurants,4bf58dd8d48988d113941735,1.3508691713661938,103.84863776803577
116,BISHAN,1.3510417,103.8499304,4fab380be4b0a1a273a6b6ef,Toast Box ????,5.5,Cafés,4bf58dd8d48988d16d941735,1.3507161530085725,103.84822866757341
117,BISHAN,1.3510417,103.8499304,52566c82498e1b751c00439f,A-One Claypot House,5.5,Chinese Restaurants,4bf58dd8d48988d145941735,1.3509212491268603,103.84841363518463
118,BISHAN,1.3510417,103.8499304,4b81e171f964a5207ec230e3,Ya Kun Kaya Toast ??,6.9,Coffee Shops,4bf58dd8d48988d1e0931735,1.3505151789475938,103.84867147800176
119,BISHAN,1.3510417,103.8499304,514ece2ce4b02f70dfc08638,Ipoh Lou Yau Bean Sprouts Chicken ???????,5.2,Chinese Restaurants,4bf58dd8d48988d145941735,1.3510603013423697,103.84826780823664
120,BISHAN,1.3510417,103.8499304,4b70e6a8f964a52098332de3,McDonald's,5.1,Fast Food Restaurants,4bf58dd8d48988d16e941735,1.3503330204313144,103.84830994564682
121,BISHAN,1.3510417,103.8499304,4d2da39a6e1eb1f76e750e5f,LiHO,5.8,Bubble Tea Shops,52e81612bcbc57f1066b7a0c,1.3503870236753397,103.8482466061062
122,BISHAN,1.3510417,103.8499304,4ba0a94bf964a520607637e3,KOI Café,6.4,Bubble Tea Shops,52e81612bcbc57f1066b7a0c,1.349894447471042,103.84945342171386
123,BISHAN,1.3510417,103.8499304,4db2b8080cb6729b6a6ff7de,Saybons French Food Factory,5.6,French Restaurants,4bf58dd8d48988d10c941735,1.350436717495028,103.84823957950735
124,BISHAN,1.3510417,103.8499304,5765208a498ec71821aefa14,Washoku Goen,0.0,Japanese Curry Restaurants,55a59bace4b013909087cb30,1.3507557,103.8487799
125,BISHAN,1.3510417,103.8499304,4b1db730f964a520491424e3,KFC,5.2,Fast Food Restaurants,4bf58dd8d48988d16e941735,1.3506275759686424,103.84825652169366
126,BISHAN,1.3510417,103.8499304,4be6b06ecf200f4755c3143c,Häagen-Dazs,6.6,Ice Cream Shops,4bf58dd8d48988d1c9941735,1.3507830377275607,103.84863334260271
127,BISHAN,1.3510417,103.8499304,4bab2b09f964a520ac973ae3,Old Chang Kee,0.0,Snack Places,4bf58dd8d48988d1c7941735,1.3505016648011314,103.84879402851229
128,BISHAN,1.3510417,103.8499304,5957165935d3fc2a9674a25d,Châteraisé,0.0,Bakeries,4bf58dd8d48988d16a941735,1.3505048292696098,103.84875230678179
129,BISHAN,1.3510417,103.8499304,4ce10c1cf8cdb1f7d7609a12,Pastamania,5.8,Italian Restaurants,4bf58dd8d48988d110941735,1.3507756498794252,103.84826342401027
130,BISHAN,1.3510417,103.8499304,4b1384b6f964a520869723e3,The Coffee Bean & Tea Leaf,6.0,Cafés,4bf58dd8d48988d16d941735,1.3504236,103.84828
131,BISHAN,1.3510417,103.8499304,5896f938ae97562eef265bfe,Osaka Ohsho,6.0,Japanese Restaurants,4bf58dd8d48988d111941735,1.3504739470414069,103.84825771665743
132,BISHAN,1.3510417,103.8499304,4b1db5f3f964a5203b1424e3,MOS Burger,5.3,Fast Food Restaurants,4bf58dd8d48988d16e941735,1.3503098398500606,103.84830286800305
133,BISHAN,1.3510417,103.8499304,57fcd807498e2aee6f4701c4,Seoul Yummy,5.5,Korean Restaurants,4bf58dd8d48988d113941735,1.3509138213801304,103.84835192457558
134,BISHAN,1.3510417,103.8499304,51f4f0c4498eaedc01b4352a,Starbucks,7.7,Coffee Shops,4bf58dd8d48988d1e0931735,1.3498487851422194,103.85041472922424
135,BISHAN,1.3510417,103.8499304,4b1db85cf964a520621424e3,Yoshinoya,5.0,Japanese Restaurants,4bf58dd8d48988d111941735,1.3508467748994482,103.84826546373228
136,BISHAN,1.3510417,103.8499304,5286b6d711d2c76ed5e30f10,Long John Silver's,0.0,Fast Food Restaurants,4bf58dd8d48988d16e941735,1.3500437439233002,103.8482888076001
137,BISHAN,1.3510417,103.8499304,5b77989489ad460024661916,Genki Sushi,0.0,Sushi Restaurants,4bf58dd8d48988d1d2941735,1.350557,103.848266
138,BISHAN,1.3510417,103.8499304,57f346c2498e1bb992ce66d8,4 Fingers,0.0,Fried Chicken Joints,4d4ae6fc7a7b7dea34424761,1.350201694731851,103.84827597615238
139,BISHAN,1.3510417,103.8499304,5a182c97bfc6d03f26cd1003,888 Mokata,0.0,Hotpot Restaurants,52af0bd33cf9994f4e043bdd,1.349715,103.84867
140,BISHAN,1.3510417,103.8499304,4cbc251043ec6dcbfee7ae31,Watami Japanese Casual Restaurant,5.1,Japanese Restaurants,4bf58dd8d48988d111941735,1.3504588049441786,103.84825608187971
141,BISHAN,1.3510417,103.8499304,54142816498e587db9dfe91f,KOI Café Express,0.0,Bubble Tea Shops,52e81612bcbc57f1066b7a0c,1.3510104419071316,103.84814264791538
142,BISHAN,1.3510417,103.8499304,5539cfb5498efc2186c0bf7b,Nando's,7.2,Portuguese Restaurants,4def73e84765ae376e57713a,1.3509932792187047,103.84819905140283
143,BISHAN,1.3510417,103.8499304,550d0026498ec85c114d5d87,grin affair,5.6,Cafés,4bf58dd8d48988d16d941735,1.349119449448689,103.84905820657379
144,BISHAN,1.3510417,103.8499304,4b7406e0f964a52062c42de3,Kim San Leng Food Centre,5.9,Coffee Shops,4bf58dd8d48988d1e0931735,1.3492071872718112,103.85007173367396
145,BISHAN,1.3510417,103.8499304,4b5ad46bf964a5207ed628e3,S-11 Food Court,5.8,Food Courts,4bf58dd8d48988d120951735,1.3495252867681156,103.84852172977448
146,BISHAN,1.3510417,103.8499304,4d9476735241a1cd39815f4b,Mata Thai Restaurant,6.1,Thai Restaurants,4bf58dd8d48988d149941735,1.348730516069814,103.84923298589008
147,BISHAN,1.3510417,103.8499304,536cb915498e66e48ffc3ef9,KF78 Pte Ltd,0.0,Coffee Shops,4bf58dd8d48988d1e0931735,1.3470538286683251,103.84963078162994
148,BISHAN,1.3510417,103.8499304,4d88935599c2a1cd993969d7,?? Coffeeshop,6.2,Coffee Shops,4bf58dd8d48988d1e0931735,1.3470504693130545,103.84967040325719
